id,event_type,event_cause,priority,corridor,zone,target_clearance_duration_mins,extracted_severity,vehicle_class,action_agency,osm_edge_u,osm_edge_v,road_highway_type,road_lanes,road_maxspeed
FKID005277,unplanned,vehicle_breakdown,High,Mysore Road,West Zone 1,24.543379599999998,NORMAL_OBSTRUCTION,OTHER,TRAFFIC_POLICE,733507080,10039070311,trunk,2,60.0
FKID005280,unplanned,vehicle_breakdown,High,Bellary Road 1,Central Zone 2,52.19419608333333,UNKNOWN,UNKNOWN,TRAFFIC_POLICE,2630925128,1989700033,primary,2,40.0
FKID005285,unplanned,vehicle_breakdown,High,Varthur Road,East Zone 1,9.96850835,NORMAL_OBSTRUCTION,BMTC_BUS,TRAFFIC_POLICE,7138204458,11021772859,primary,2,40.0
FKID005289,unplanned,vehicle_breakdown,Low,Non-corridor,North Zone 1,45.659029499999995,NORMAL_OBSTRUCTION,OTHER,TRAFFIC_POLICE,308231626,529453438,residential,1,40.0
FKID005293,unplanned,vehicle_breakdown,High,ORR North 1,Central Zone 1,144.15670458333335,UNKNOWN,UNKNOWN,TRAFFIC_POLICE,442107275,12672273597,trunk,3,60.0
FKID005294,unplanned,vehicle_breakdown,Low,Non-corridor,East Zone 2,64.77909031666667,PARTIAL_BLOCK,OTHER,TRAFFIC_POLICE,343459489,1483859318,trunk,2,40.0
FKID005297,unplanned,vehicle_breakdown,High,ORR East 2,East Zone 2,61.383499750000006,NORMAL_OBSTRUCTION,OTHER,TRAFFIC_POLICE,12167710569,442107152,trunk,2,40.0
FKID005298,unplanned,vehicle_breakdown,High,ORR North 2,North Zone 2,56.45296956666667,UNKNOWN,UNKNOWN,TRAFFIC_POLICE,9994345613,10027832189,trunk,2,30.0
FKID005327,unplanned,vehicle_breakdown,High,Tumkur Road,West Zone 1,19.686655499999997,NORMAL_OBSTRUCTION,OTHER,TRAFFIC_POLICE,12528812417,13800491202,trunk,3,60.0
FKID005339,unplanned,vehicle_breakdown,High,ORR West 1,South Zone 1,75.37487433333334,NORMAL_OBSTRUCTION,OTHER,TRAFFIC_POLICE,12870631949,3248074683,secondary,1,40.0
FKID005342,unplanned,accident,High,Hosur Road,South Zone 2,20.58339885,NORMAL_OBSTRUCTION,OTHER,TRAFFIC_POLICE,11919389037,13633447127,trunk,3,80.0
FKID005344,unplanned,others,Low,Non-corridor,East Zone 2,31.693810616666667,NORMAL_OBSTRUCTION,OTHER,TRAFFIC_POLICE,343459489,1483859318,trunk,2,40.0
FKID005345,unplanned,vehicle_breakdown,Low,Non-corridor,West Zone 1,44.57036183333333,NORMAL_OBSTRUCTION,BMTC_BUS,TRAFFIC_POLICE,1719192290,12698457694,trunk,3,50.0
FKID005347,unplanned,accident,Low,Non-corridor,West Zone 1,15.379208666666667,NORMAL_OBSTRUCTION,OTHER,TRAFFIC_POLICE,2447900544,2447900543,trunk,2,50.0
FKID005348,unplanned,vehicle_breakdown,Low,Non-corridor,East Zone 1,14.3899262,NORMAL_OBSTRUCTION,OTHER,TRAFFIC_POLICE,4204925700,13064733100,tertiary,1,40.0
FKID005349,unplanned,vehicle_breakdown,High,Mysore Road,Central Zone 2,30.176836466666668,NORMAL_OBSTRUCTION,BMTC_BUS,TRAFFIC_POLICE,699686069,429001210,trunk,2,40.0
FKID005356,unplanned,vehicle_breakdown,High,Bellary Road 1,Central Zone 2,17.879924716666668,NORMAL_OBSTRUCTION,OTHER,TRAFFIC_POLICE,2630925128,1989700033,primary,2,40.0
FKID005378,unplanned,vehicle_breakdown,High,Tumkur Road,West Zone 2,25.483353933333333,NORMAL_OBSTRUCTION,OTHER,TRAFFIC_POLICE,11039672069,426835312,secondary,1,40.0
FKID005379,unplanned,accident,High,Hosur Road,South Zone 2,33.47683516666667,NORMAL_OBSTRUCTION,LIGHT_VEHICLE,TRAFFIC_POLICE,11919389037,13633447127,trunk,3,80.0
FKID005382,unplanned,vehicle_breakdown,Low,Non-corridor,East Zone 2,81.4365754,NORMAL_OBSTRUCTION,BMTC_BUS,TRAFFIC_POLICE,12690332264,1837297545,trunk,2,40.0
FKID005396,unplanned,vehicle_breakdown,High,Bellary Road 2,North Zone 2,6.8494496,NORMAL_OBSTRUCTION,OTHER,TRAFFIC_POLICE,12553535777,332955193,trunk,3,80.0
FKID005402,unplanned,accident,Low,Non-corridor,East Zone 1,216.12666711666668,UNKNOWN,UNKNOWN,TRAFFIC_POLICE,1717865454,10291078946,residential,1,40.0
FKID005408,unplanned,others,High,ORR North 2,North Zone 2,7.44461345,NORMAL_OBSTRUCTION,OTHER,TRAFFIC_POLICE,598947939,11601696870,trunk,2,60.0
FKID005409,unplanned,accident,High,Bellary Road 2,North Zone 2,39.634294700000005,NORMAL_OBSTRUCTION,LIGHT_VEHICLE,TRAFFIC_POLICE,13851353728,960168779,trunk,3,80.0
FKID005415,unplanned,vehicle_breakdown,High,ORR East 1,Central Zone 1,81.19912645,NORMAL_OBSTRUCTION,OTHER,TRAFFIC_POLICE,1645178612,1083500529,trunk,3,40.0
FKID005416,unplanned,vehicle_breakdown,Low,Non-corridor,South Zone 1,58.679805316666666,NORMAL_OBSTRUCTION,OTHER,TRAFFIC_POLICE,841805603,841805639,motorway,2,120.0
FKID005417,unplanned,vehicle_breakdown,Low,Non-corridor,South Zone 1,48.05517008333334,NORMAL_OBSTRUCTION,OTHER,TRAFFIC_POLICE,2248079810,1487966408,residential,1,40.0
FKID005420,unplanned,others,High,Mysore Road,West Zone 2,63.2420943,NORMAL_OBSTRUCTION,OTHER,TRAFFIC_POLICE,699684302,1780334125,trunk,1,40.0
FKID005421,unplanned,vehicle_breakdown,Low,Non-corridor,South Zone 1,22.931035716666667,NORMAL_OBSTRUCTION,OTHER,TRAFFIC_POLICE,3421557762,2248030578,tertiary,1,40.0
FKID005422,unplanned,vehicle_breakdown,Low,Non-corridor,South Zone 1,63.71386355,NORMAL_OBSTRUCTION,OTHER,TRAFFIC_POLICE,11878255641,7259994474,primary,2,40.0
FKID005426,unplanned,others,Low,Non-corridor,East Zone 1,99.64480833333333,NORMAL_OBSTRUCTION,OTHER,TRAFFIC_POLICE,1438144828,3390823993,residential,1,20.0
FKID005428,unplanned,vehicle_breakdown,High,Bellary Road 1,North Zone 2,19.75909175,UNKNOWN,UNKNOWN,TRAFFIC_POLICE,2460375002,7172904984,tertiary,3,40.0
FKID005429,unplanned,vehicle_breakdown,High,ORR East 2,East Zone 2,92.9163563,NORMAL_OBSTRUCTION,OTHER,TRAFFIC_POLICE,12167710569,442107152,trunk,2,40.0
FKID005430,unplanned,vehicle_breakdown,High,Bellary Road 1,North Zone 2,147.61173708333334,UNKNOWN,UNKNOWN,TRAFFIC_POLICE,13052245180,3325533369,trunk,3,60.0
FKID005433,unplanned,vehicle_breakdown,High,ORR East 2,East Zone 2,31.1868471,NORMAL_OBSTRUCTION,OTHER,TRAFFIC_POLICE,12174556587,11584397733,tertiary,1,40.0
FKID005434,unplanned,others,Low,Non-corridor,East Zone 2,112.65264815,NORMAL_OBSTRUCTION,OTHER,TRAFFIC_POLICE,13730658986,5295004578,tertiary,1,40.0
FKID005445,unplanned,vehicle_breakdown,High,ORR North 2,North Zone 2,11.028707233333334,UNKNOWN,UNKNOWN,TRAFFIC_POLICE,11601696870,2446079578,trunk,2,30.0
FKID005447,unplanned,water_logging,High,Bellary Road 2,North Zone 2,402.88345245,NORMAL_OBSTRUCTION,OTHER,TRAFFIC_POLICE,11486387657,13851353728,trunk,3,80.0
FKID005449,unplanned,others,High,West of Chord Road,West Zone 1,81.24858818333334,NORMAL_OBSTRUCTION,BMTC_BUS,TRAFFIC_POLICE,3919864562,3919864567,secondary,2,40.0
FKID005451,unplanned,vehicle_breakdown,Low,Non-corridor,West Zone 1,50.876807183333334,NORMAL_OBSTRUCTION,OTHER,TRAFFIC_POLICE,11536092345,12756761424,secondary,1,40.0
FKID005456,unplanned,vehicle_breakdown,High,ORR North 1,North Zone 1,25.888201816666665,NORMAL_OBSTRUCTION,OTHER,TRAFFIC_POLICE,11846694183,335648021,trunk,3,50.0
FKID005460,unplanned,water_logging,Low,Non-corridor,North Zone 2,197.33674348333335,NORMAL_OBSTRUCTION,BMTC_BUS,TRAFFIC_POLICE,4950154701,4950154713,secondary,2,40.0
FKID005463,unplanned,others,High,Bellary Road 1,North Zone 1,28.6036425,NORMAL_OBSTRUCTION,OTHER,TRAFFIC_POLICE,12193788163,3739201969,trunk,3,80.0
FKID005464,unplanned,construction,High,Airport New South Road,North Zone 1,6.968827316666666,PARTIAL_BLOCK,OTHER,TRAFFIC_POLICE,343602027,443612174,primary,1,40.0
FKID005465,unplanned,accident,High,ORR North 1,Central Zone 1,50.145977466666665,NORMAL_OBSTRUCTION,OTHER,TRAFFIC_POLICE,343320760,11084974472,secondary,1,40.0
FKID005467,unplanned,vehicle_breakdown,Low,Non-corridor,West Zone 1,56.5959926,NORMAL_OBSTRUCTION,OTHER,TRAFFIC_POLICE,1054687615,2257274295,trunk,3,50.0
FKID005482,unplanned,vehicle_breakdown,High,Bellary Road 1,North Zone 2,13.938969850000001,NORMAL_OBSTRUCTION,OTHER,TRAFFIC_POLICE,6531392925,13052245180,trunk,3,60.0
FKID005483,unplanned,accident,Low,Non-corridor,East Zone 2,61.85042823333333,NORMAL_OBSTRUCTION,BMTC_BUS,BESCOM,1188748678,1188748683,tertiary,1,40.0
FKID005487,unplanned,vehicle_breakdown,High,Bellary Road 1,Central Zone 2,46.93523065,NORMAL_OBSTRUCTION,OTHER,TRAFFIC_POLICE,1614268217,1989700079,tertiary,2,40.0
FKID005491,unplanned,others,High,Magadi Road,West Zone 1,84.37444583333333,NORMAL_OBSTRUCTION,OTHER,TRAFFIC_POLICE,10028885260,11024790384,residential,1,40.0
FKID005495,unplanned,vehicle_breakdown,Low,Non-corridor,South Zone 1,69.26106918333333,NORMAL_OBSTRUCTION,BMTC_BUS,TRAFFIC_POLICE,7146484517,7428440300,secondary,1,40.0
FKID005498,unplanned,construction,Low,Non-corridor,North Zone 2,28.28856955,NORMAL_OBSTRUCTION,OTHER,TRAFFIC_POLICE,308185135,10039210040,residential,1,40.0
FKID005502,unplanned,vehicle_breakdown,Low,Non-corridor,North Zone 2,75.54407861666667,UNKNOWN,UNKNOWN,TRAFFIC_POLICE,2250391934,648127812,primary,3,80.0
FKID005505,unplanned,vehicle_breakdown,Low,Non-corridor,East Zone 1,2.4556867833333333,UNKNOWN,UNKNOWN,TRAFFIC_POLICE,11012060277,6505832556,residential,1,40.0
FKID005509,unplanned,vehicle_breakdown,High,ORR North 2,North Zone 2,13.388208883333334,NORMAL_OBSTRUCTION,OTHER,TRAFFIC_POLICE,9994345613,10027832189,trunk,2,30.0
FKID005512,unplanned,vehicle_breakdown,Low,Non-corridor,West Zone 1,112.37712826666666,NORMAL_OBSTRUCTION,OTHER,TRAFFIC_POLICE,62053640,2224586832,primary,1,40.0
FKID005514,unplanned,vehicle_breakdown,High,Tumkur Road,West Zone 1,40.023663983333336,NORMAL_OBSTRUCTION,OTHER,TRAFFIC_POLICE,446784267,446784265,tertiary,1,40.0
FKID005517,unplanned,vehicle_breakdown,Low,Non-corridor,East Zone 2,8.368193383333333,NORMAL_OBSTRUCTION,BMTC_BUS,TRAFFIC_POLICE,1837297550,1837297548,primary,1,40.0
FKID005522,unplanned,vehicle_breakdown,Low,Non-corridor,East Zone 2,109.74121628333334,NORMAL_OBSTRUCTION,OTHER,TRAFFIC_POLICE,5762040018,11576910656,tertiary,2,30.0
FKID005538,unplanned,others,High,ORR North 2,North Zone 2,83.9909704,NORMAL_OBSTRUCTION,OTHER,TRAFFIC_POLICE,598947939,11601696870,trunk,2,60.0
FKID005539,unplanned,vehicle_breakdown,High,Bellary Road 1,West Zone 2,82.32451263333334,NORMAL_OBSTRUCTION,OTHER,TRAFFIC_POLICE,4044342169,1435578873,primary,3,40.0
FKID005540,unplanned,vehicle_breakdown,High,Bellary Road 1,West Zone 2,82.27843179999999,NORMAL_OBSTRUCTION,OTHER,TRAFFIC_POLICE,4044342169,1435578873,primary,3,40.0
FKID005552,unplanned,vehicle_breakdown,Low,Non-corridor,East Zone 2,34.47710638333333,NORMAL_OBSTRUCTION,OTHER,TRAFFIC_POLICE,1562841496,1570477213,primary,1,40.0
FKID005556,unplanned,vehicle_breakdown,Low,Non-corridor,North Zone 1,78.09253493333334,PARTIAL_BLOCK,OTHER,TRAFFIC_POLICE,10845330651,308185349,primary,1,40.0
FKID005558,unplanned,vehicle_breakdown,Low,Non-corridor,East Zone 1,2.7855397,NORMAL_OBSTRUCTION,OTHER,TRAFFIC_POLICE,12319493407,2099691630,primary,3,50.0
FKID005560,unplanned,vehicle_breakdown,High,ORR North 2,North Zone 2,62.10023035,UNKNOWN,UNKNOWN,TRAFFIC_POLICE,11601696870,2446079578,trunk,2,30.0
FKID005561,unplanned,accident,High,Hosur Road,South Zone 2,116.71515604999999,NORMAL_OBSTRUCTION,OTHER,TRAFFIC_POLICE,3872670924,3872675412,residential,1,40.0
FKID005562,unplanned,accident,High,Hosur Road,South Zone 2,115.25701389999999,NORMAL_OBSTRUCTION,OTHER,TRAFFIC_POLICE,13633447127,11903087001,trunk,3,60.0
FKID005563,unplanned,accident,High,Hosur Road,South Zone 2,114.69720166666666,NORMAL_OBSTRUCTION,OTHER,TRAFFIC_POLICE,3874194879,3872675412,tertiary,2,40.0
FKID005564,unplanned,accident,High,Hosur Road,South Zone 2,109.13002826666667,NORMAL_OBSTRUCTION,OTHER,TRAFFIC_POLICE,3872675412,13633447126,tertiary,2,40.0
FKID005566,unplanned,vehicle_breakdown,Low,Non-corridor,West Zone 1,134.75408208333334,NORMAL_OBSTRUCTION,OTHER,TRAFFIC_POLICE,10060433021,10060433022,residential,1,40.0
FKID005570,unplanned,vehicle_breakdown,Low,Non-corridor,East Zone 1,20.2316355,NORMAL_OBSTRUCTION,OTHER,TRAFFIC_POLICE,4285700669,2099691637,primary,3,50.0
FKID005572,unplanned,vehicle_breakdown,High,Bellary Road 1,West Zone 2,24.70797813333333,NORMAL_OBSTRUCTION,OTHER,TRAFFIC_POLICE,4044342169,1435578873,primary,3,40.0
FKID005574,unplanned,vehicle_breakdown,Low,Non-corridor,East Zone 1,34.95256223333333,UNKNOWN,UNKNOWN,TRAFFIC_POLICE,11887204964,1382502181,residential,1,40.0
FKID005575,unplanned,vehicle_breakdown,High,Hennur Main Road,North Zone 1,56.3099261,NORMAL_OBSTRUCTION,OTHER,TRAFFIC_POLICE,4520255876,448996381,primary,1,40.0
FKID005576,unplanned,vehicle_breakdown,High,Hosur Road,South Zone 2,33.11645485,NORMAL_OBSTRUCTION,BMTC_BUS,TRAFFIC_POLICE,11919389037,13633447127,trunk,3,80.0
FKID005581,unplanned,vehicle_breakdown,High,Bellary Road 1,West Zone 2,27.943233333333335,NORMAL_OBSTRUCTION,LIGHT_VEHICLE,TRAFFIC_POLICE,282765938,461539120,primary,3,40.0
FKID005584,unplanned,vehicle_breakdown,High,ORR North 1,East Zone 2,28.236750733333334,NORMAL_OBSTRUCTION,HEAVY_GOODS,TRAFFIC_POLICE,13704986118,442437814,primary,3,40.0
FKID005592,unplanned,vehicle_breakdown,High,Airport New South Road,North Zone 1,22.40985058333333,NORMAL_OBSTRUCTION,BMTC_BUS,TRAFFIC_POLICE,2125916108,7172895623,tertiary,1,40.0
FKID005596,unplanned,vehicle_breakdown,High,ORR North 2,West Zone 1,50.827219183333334,NORMAL_OBSTRUCTION,OTHER,TRAFFIC_POLICE,11601696870,2446079578,trunk,2,30.0
FKID005597,unplanned,vehicle_breakdown,High,Magadi Road,West Zone 1,121.27505245,NORMAL_OBSTRUCTION,OTHER,TRAFFIC_POLICE,4692323149,2224637146,residential,1,40.0
FKID005598,unplanned,vehicle_breakdown,High,ORR East 2,East Zone 1,92.36745463333334,NORMAL_OBSTRUCTION,OTHER,TRAFFIC_POLICE,3649058152,11962432148,trunk,3,40.0
FKID005609,unplanned,vehicle_breakdown,High,Bellary Road 2,North Zone 1,15.887661683333333,NORMAL_OBSTRUCTION,OTHER,TRAFFIC_POLICE,12553535777,332955193,trunk,3,80.0
FKID005610,unplanned,vehicle_breakdown,Low,Non-corridor,West Zone 1,126.80761521666666,NORMAL_OBSTRUCTION,OTHER,TRAFFIC_POLICE,11873401772,11837026152,trunk,3,50.0
FKID005612,unplanned,vehicle_breakdown,High,Tumkur Road,West Zone 1,58.02695011666666,UNKNOWN,UNKNOWN,TRAFFIC_POLICE,446784265,426403824,secondary,1,40.0
FKID005616,unplanned,vehicle_breakdown,High,Bellary Road 1,West Zone 2,28.033226533333334,NORMAL_OBSTRUCTION,LIGHT_VEHICLE,TRAFFIC_POLICE,1435578886,295734747,primary,2,40.0
FKID005621,unplanned,others,Low,Non-corridor,East Zone 2,139.68356741666668,NORMAL_OBSTRUCTION,OTHER,TRAFFIC_POLICE,442437516,11886006947,trunk,2,40.0
FKID005623,unplanned,vehicle_breakdown,Low,Non-corridor,West Zone 1,76.08330763333333,PARTIAL_BLOCK,OTHER,TRAFFIC_POLICE,419638232,11393438055,tertiary_link,1,40.0
FKID005632,unplanned,others,High,Bellary Road 2,North Zone 2,1323.29262625,NORMAL_OBSTRUCTION,OTHER,BWSSB,13851353728,960168779,trunk,3,80.0
FKID005633,unplanned,vehicle_breakdown,High,Bellary Road 1,Central Zone 2,27.20697725,NORMAL_OBSTRUCTION,OTHER,TRAFFIC_POLICE,2630925128,1989700033,primary,2,40.0
FKID005635,unplanned,accident,Low,Non-corridor,South Zone 1,22.614246416666667,NORMAL_OBSTRUCTION,OTHER,TRAFFIC_POLICE,7397413307,2248030601,residential,1,40.0
FKID005638,unplanned,vehicle_breakdown,Low,Non-corridor,East Zone 1,44.093461483333336,NORMAL_OBSTRUCTION,OTHER,TRAFFIC_POLICE,594599852,594599858,tertiary,1,40.0
FKID005642,unplanned,vehicle_breakdown,Low,Non-corridor,East Zone 2,26.185454216666667,NORMAL_OBSTRUCTION,OTHER,TRAFFIC_POLICE,1181630282,12690332265,primary,1,40.0
FKID005645,unplanned,vehicle_breakdown,Low,Non-corridor,West Zone 1,54.602729133333334,NORMAL_OBSTRUCTION,OTHER,TRAFFIC_POLICE,11067464603,10042071234,tertiary,2,40.0
FKID005648,unplanned,vehicle_breakdown,High,Magadi Road,West Zone 1,31.42447145,NORMAL_OBSTRUCTION,OTHER,TRAFFIC_POLICE,308069155,1557381555,primary,1,40.0
FKID005649,unplanned,vehicle_breakdown,High,ORR East 2,East Zone 2,30.941467199999998,NORMAL_OBSTRUCTION,OTHER,TRAFFIC_POLICE,343453369,11890755678,trunk,2,40.0
FKID005659,unplanned,procession,High,Hennur Main Road,North Zone 1,104.52003925000001,PARTIAL_BLOCK,OTHER,TRAFFIC_POLICE,387555102,4973106688,primary,1,40.0
FKID005660,unplanned,others,Low,Non-corridor,North Zone 2,614.3931757833333,NORMAL_OBSTRUCTION,OTHER,TRAFFIC_POLICE,529018592,10094613068,tertiary,1,50.0
FKID005666,unplanned,vehicle_breakdown,High,ORR East 1,East Zone 1,83.40713503333333,NORMAL_OBSTRUCTION,OTHER,TRAFFIC_POLICE,6562185321,343322993,trunk,3,60.0
FKID005668,unplanned,vehicle_breakdown,Low,Non-corridor,West Zone 1,57.44499458333333,UNKNOWN,UNKNOWN,TRAFFIC_POLICE,1836982825,3149351916,tertiary,1,40.0
FKID005669,unplanned,vehicle_breakdown,High,Magadi Road,West Zone 1,70.84300005,UNKNOWN,UNKNOWN,TRAFFIC_POLICE,1557181096,4692323159,residential,1,40.0
FKID005733,unplanned,vehicle_breakdown,High,ORR North 2,North Zone 2,25.452439733333332,NORMAL_OBSTRUCTION,OTHER,TRAFFIC_POLICE,9994345613,10027832189,trunk,2,30.0
FKID005735,unplanned,vehicle_breakdown,High,ORR North 2,North Zone 2,78.82542815000001,NORMAL_OBSTRUCTION,OTHER,TRAFFIC_POLICE,6749296668,6315729063,tertiary,1,40.0
FKID005737,unplanned,construction,Low,Non-corridor,East Zone 2,295.5893642333333,NORMAL_OBSTRUCTION,OTHER,TRAFFIC_POLICE,6198131497,13640455091,primary,2,40.0
FKID005738,unplanned,vehicle_breakdown,High,ORR East 2,East Zone 2,94.23299795,NORMAL_OBSTRUCTION,OTHER,TRAFFIC_POLICE,12167710569,442107152,trunk,2,40.0
FKID005743,unplanned,vehicle_breakdown,High,Mysore Road,West Zone 1,90.34264485,NORMAL_OBSTRUCTION,OTHER,TRAFFIC_POLICE,699704205,5756494319,trunk,1,40.0
FKID005747,unplanned,vehicle_breakdown,High,Bellary Road 1,North Zone 2,12.675188133333334,NORMAL_OBSTRUCTION,OTHER,TRAFFIC_POLICE,582566931,1859080964,residential,1,30.0
FKID005752,unplanned,vehicle_breakdown,Low,Non-corridor,East Zone 1,4.565127216666666,NORMAL_OBSTRUCTION,OTHER,TRAFFIC_POLICE,7298937560,307937874,tertiary,2,40.0
FKID005760,unplanned,others,Low,Non-corridor,Central Zone 1,203.8280376,NORMAL_OBSTRUCTION,OTHER,TRAFFIC_POLICE,442972802,263155261,primary,3,30.0
FKID005767,unplanned,vehicle_breakdown,Low,Non-corridor,Central Zone 2,97.63435158333333,PARTIAL_BLOCK,BMTC_BUS,TRAFFIC_POLICE,12466460039,12880290239,primary,2,40.0
FKID005770,unplanned,vehicle_breakdown,High,Mysore Road,Central Zone 2,29.369336083333334,NORMAL_OBSTRUCTION,OTHER,TRAFFIC_POLICE,699684245,7218205285,trunk,1,40.0
FKID005775,unplanned,vehicle_breakdown,High,Mysore Road,West Zone 2,59.16374196666666,PARTIAL_BLOCK,OTHER,TRAFFIC_POLICE,11688206891,11182496368,trunk,1,40.0
FKID005778,unplanned,vehicle_breakdown,High,Tumkur Road,West Zone 1,18.19665601666667,PARTIAL_BLOCK,LIGHT_VEHICLE,TRAFFIC_POLICE,9994306746,4843481807,trunk,2,60.0
FKID005779,unplanned,vehicle_breakdown,High,Tumkur Road,West Zone 1,52.713643133333335,PARTIAL_BLOCK,LIGHT_VEHICLE,TRAFFIC_POLICE,1054665144,3834008960,motorway,2,120.0
FKID005781,unplanned,vehicle_breakdown,Low,Non-corridor,South Zone 1,119.25386498333334,NORMAL_OBSTRUCTION,OTHER,TRAFFIC_POLICE,493530828,493504999,residential,1,40.0
FKID005786,unplanned,vehicle_breakdown,Low,Non-corridor,,22.123204533333332,NORMAL_OBSTRUCTION,OTHER,TRAFFIC_POLICE,10148771374,10148771375,motorway_link,1,40.0
FKID005788,unplanned,vehicle_breakdown,High,Hosur Road,South Zone 2,88.40484938333334,NORMAL_OBSTRUCTION,OTHER,TRAFFIC_POLICE,13633447129,12022638280,trunk,3,60.0
FKID005791,unplanned,vehicle_breakdown,High,Mysore Road,Central Zone 2,35.16567031666667,UNKNOWN,UNKNOWN,TRAFFIC_POLICE,12128943147,287793735,primary,1,40.0
FKID005807,unplanned,vehicle_breakdown,Low,Non-corridor,West Zone 2,71.16974789999999,NORMAL_OBSTRUCTION,OTHER,TRAFFIC_POLICE,1947653250,11898247209,primary,2,25.0
FKID005809,unplanned,vehicle_breakdown,High,Mysore Road,Central Zone 2,43.43354016666667,NORMAL_OBSTRUCTION,OTHER,TRAFFIC_POLICE,12128921370,3309317524,primary,2,40.0
FKID005811,unplanned,others,Low,Non-corridor,,31.145576100000003,PARTIAL_BLOCK,OTHER,TRAFFIC_POLICE,7484941125,7484941124,residential,1,40.0
FKID005812,unplanned,vehicle_breakdown,High,ORR North 1,North Zone 1,91.35186411666668,NORMAL_OBSTRUCTION,OTHER,TRAFFIC_POLICE,454087042,1942774390,tertiary,2,40.0
FKID005813,unplanned,vehicle_breakdown,Low,Non-corridor,Central Zone 2,50.2345196,NORMAL_OBSTRUCTION,OTHER,TRAFFIC_POLICE,2190851847,12134082419,secondary,2,40.0
FKID005814,unplanned,vehicle_breakdown,High,Tumkur Road,West Zone 2,30.345930816666666,PARTIAL_BLOCK,BMTC_BUS,TRAFFIC_POLICE,3818330882,419634231,secondary,1,40.0
FKID005823,unplanned,vehicle_breakdown,High,Mysore Road,Central Zone 2,99.41600825,UNKNOWN,UNKNOWN,TRAFFIC_POLICE,1739362364,249137627,primary,1,40.0
FKID005825,unplanned,vehicle_breakdown,Low,Non-corridor,,107.3207998,NORMAL_OBSTRUCTION,OTHER,TRAFFIC_POLICE,559375851,9784696350,residential,1,40.0
FKID005827,unplanned,vehicle_breakdown,Low,Non-corridor,Central Zone 2,44.53869965,NORMAL_OBSTRUCTION,LIGHT_VEHICLE,TRAFFIC_POLICE,6904901489,9870839694,primary,1,40.0
FKID005831,unplanned,vehicle_breakdown,High,Bellary Road 1,West Zone 2,114.13534746666666,UNKNOWN,UNKNOWN,TRAFFIC_POLICE,426962454,282767694,trunk,3,60.0
FKID005838,unplanned,vehicle_breakdown,High,Bellary Road 2,North Zone 2,20.413769233333333,NORMAL_OBSTRUCTION,BMTC_BUS,TRAFFIC_POLICE,13851353727,2124745535,secondary,2,40.0
FKID005839,unplanned,vehicle_breakdown,Low,Non-corridor,Central Zone 2,52.04973218333334,NORMAL_OBSTRUCTION,OTHER,TRAFFIC_POLICE,11888422024,254665556,secondary,2,40.0
FKID005842,unplanned,vehicle_breakdown,Low,Non-corridor,Central Zone 2,71.04905861666666,NORMAL_OBSTRUCTION,OTHER,TRAFFIC_POLICE,456181218,10035804757,secondary,1,40.0
FKID005844,unplanned,others,High,Bellary Road 2,North Zone 2,141.81894821666668,NORMAL_OBSTRUCTION,OTHER,TRAFFIC_POLICE,11070987200,2464052277,secondary,1,40.0
FKID005855,unplanned,vehicle_breakdown,Low,Non-corridor,Central Zone 2,64.19872528333333,NORMAL_OBSTRUCTION,OTHER,TRAFFIC_POLICE,429697079,428853846,tertiary,1,40.0
FKID005856,unplanned,accident,High,Bellary Road 2,,16.327909866666666,NORMAL_OBSTRUCTION,OTHER,TRAFFIC_POLICE,11486387657,13851353728,trunk,3,80.0
FKID005857,unplanned,accident,High,Bellary Road 2,,14.426824566666665,PARTIAL_BLOCK,OTHER,TRAFFIC_POLICE,11486387657,13851353728,trunk,3,80.0
FKID005860,unplanned,vehicle_breakdown,Low,Non-corridor,Central Zone 2,44.04752773333333,UNKNOWN,UNKNOWN,TRAFFIC_POLICE,248525401,1859880544,primary,1,40.0
FKID005862,unplanned,vehicle_breakdown,High,Mysore Road,Central Zone 2,23.041984366666668,NORMAL_OBSTRUCTION,OTHER,TRAFFIC_POLICE,3943327578,7697830171,secondary,2,40.0
FKID005865,unplanned,vehicle_breakdown,Low,Non-corridor,East Zone 1,32.76764323333334,NORMAL_OBSTRUCTION,OTHER,TRAFFIC_POLICE,6884970119,8935990994,primary,2,40.0
